,PlanetIdentifier,SystemName,x,y,z,DistFromSunParsec
2107,NSVS 14256825 d,NSVS 14256825,325.87066254545255,-465.39153717002034,46.03290586866564,570.0
1002,Kepler-77 b,Kepler-77,136.76733505395018,-383.99928310373326,398.42094151545234,570.0
595,WASP-141 b,WASP-141,169.2030383093916,515.3914120143226,-175.0486339528345,570.0
2106,NSVS 14256825 c,NSVS 14256825,325.87066254545255,-465.39153717002034,46.03290586866564,570.0
1518,Kepler-57 c,Kepler-57,162.58152564056735,-371.47189091123545,400.6655516552636,570.05
1517,Kepler-57 b,Kepler-57,162.58152564056735,-371.47189091123545,400.6655516552636,570.05
611,Kepler-185 c,Kepler-185,89.46532925535882,-404.6671661672016,398.68025332017237,575.07
612,Kepler-185 b,Kepler-185,89.46532925535882,-404.6671661672016,398.68025332017237,575.07
1646,Kepler-309 b,Kepler-309,183.23314179229718,-351.8626514139653,424.8447989429296,581.27
1647,Kepler-309 c,Kepler-309,183.23314179229718,-351.8626514139653,424.8447989429296,581.27
572,Kepler-121 c,Kepler-121,124.99945892179868,-431.4224715722323,372.6107168235557,583.6
571,Kepler-121 b,Kepler-121,124.99945892179868,-431.4224715722323,372.6107168235557,583.6
1710,Kepler-133 c,Kepler-133,179.05541422146413,-347.28528434779696,438.8554409067407,587.59
1711,Kepler-133 b,Kepler-133,179.05541422146413,-347.28528434779696,438.8554409067407,587.59
274,Kepler-149 b,Kepler-149,125.91044245974933,-443.4810001794914,365.17981510399517,588.12
276,Kepler-149 c,Kepler-149,125.91044245974933,-443.4810001794914,365.17981510399517,588.12
275,Kepler-149 d,Kepler-149,125.91044245974933,-443.4810001794914,365.17981510399517,588.12
1428,KOI-370.02,KOI-370.,153.36414558615087,-391.5910728134164,413.6924907965668,589.92
1429,KOI-370.01,KOI-370.,153.36414558615087,-391.5910728134164,413.6924907965668,589.92
1526,Kepler-69 b,Kepler-69,165.60361478372437,-385.29835643745764,417.4647852180561,591.74
1527,Kepler-69 c,Kepler-69,165.60361478372437,-385.29835643745764,417.4647852180561,591.74
1746,CoRoT-22 b,CoRoT-22,108.93563065733026,-578.3459714106932,64.13240776948363,592.0
2072,Kepler-215 c,Kepler-215,176.6137272148528,-379.2538971052797,421.4921704963634,593.87
2071,Kepler-215 b,Kepler-215,176.6137272148528,-379.2538971052797,421.4921704963634,593.87
2073,Kepler-215 e,Kepler-215,176.6137272148528,-379.2538971052797,421.4921704963634,593.87
2070,Kepler-215 d,Kepler-215,176.6137272148528,-379.2538971052797,421.4921704963634,593.87
205,Kepler-241 c,Kepler-241,174.8739887143973,-413.73340210915825,391.29805027663826,595.71
204,Kepler-241 b,Kepler-241,174.8739887143973,-413.73340210915825,391.29805027663826,595.71
22,CoRoT-24 c,CoRoT-24,-123.67464987682617,585.8238760420809,-38.92258003880462,600.0
21,CoRoT-24 b,CoRoT-24,-123.67464987682617,585.8238760420809,-38.92258003880462,600.0
1334,Kepler-12 b,Kepler-12,107.7778735656399,-369.9703514697722,459.897672317443,600.0
134,OGLE-2015-BLG-0954L b,OGLE-2015-BLG-0954L,1.6894993380513905,-528.0891377094969,-284.8139888159054,600.0
893,CoRoT-23 b,CoRoT-23,101.65890774339303,-589.5650664229986,45.590557466053454,600.0
1387,Kepler-179 c,Kepler-179,194.35515660952723,-355.54959201156584,446.2805673785217,602.79
1388,Kepler-179 b,Kepler-179,194.35515660952723,-355.54959201156584,446.2805673785217,602.79
1242,K2-99 b,K2-99,-526.9276527563043,-289.38154939107466,-58.494167510553446,604.0
1594,Kepler-209 b,Kepler-209,160.6537960987319,-414.9065728797425,409.7099248007717,604.83
1595,Kepler-209 c,Kepler-209,160.6537960987319,-414.9065728797425,409.7099248007717,604.83
1843,Kepler-318 b,Kepler-318,197.5066391109674,-364.0781670227045,440.9798360520328,605.0
1844,Kepler-318 c,Kepler-318,197.5066391109674,-364.0781670227045,440.9798360520328,605.0
323,Kepler-403 d,Kepler-403,141.40266232115886,-390.17778966073496,441.083072044203,605.63
321,Kepler-403 b,Kepler-403,141.40266232115886,-390.17778966073496,441.083072044203,605.63
322,Kepler-403 c,Kepler-403,141.40266232115886,-390.17778966073496,441.083072044203,605.63
512,Kepler-201 b,Kepler-201,183.36064993588047,-419.197674745748,401.5784729574652,608.78
513,Kepler-201 c,Kepler-201,183.36064993588047,-419.197674745748,401.5784729574652,608.78
1145,Kepler-55 c,Kepler-55,114.75213891224338,-423.33205377862805,423.95060910279864,610.01
1143,Kepler-55 d,Kepler-55,114.75213891224338,-423.33205377862805,423.95060910279864,610.01
1147,Kepler-55 f,Kepler-55,114.75213891224338,-423.33205377862805,423.95060910279864,610.01
1146,Kepler-55 e,Kepler-55,114.75213891224338,-423.33205377862805,423.95060910279864,610.01
1144,Kepler-55 b,Kepler-55,114.75213891224338,-423.33205377862805,423.95060910279864,610.01
158,NY Virginis (AB) b,NY Virginis (AB),-556.7294781247568,-256.06657312296664,-21.72350607052765,613.18
964,Kepler-11 d,Kepler-11,207.97568316107223,-406.2018844935206,409.5898020109657,613.20279
962,Kepler-11 b,Kepler-11,207.97568316107223,-406.2018844935206,409.5898020109657,613.20279
963,Kepler-11 c,Kepler-11,207.97568316107223,-406.2018844935206,409.5898020109657,613.20279
965,Kepler-11 e,Kepler-11,207.97568316107223,-406.2018844935206,409.5898020109657,613.20279
966,Kepler-11 f,Kepler-11,207.97568316107223,-406.2018844935206,409.5898020109657,613.20279
967,Kepler-11 g,Kepler-11,207.97568316107223,-406.2018844935206,409.5898020109657,613.20279
1928,Kepler-436 c,Kepler-436,232.10688010225525,-375.5093335299415,432.48483978180843,618.0
1927,Kepler-436 b,Kepler-436,232.10688010225525,-375.5093335299415,432.48483978180843,618.0
1302,Kepler-83 b,Kepler-83,94.95084474451835,-438.0866107089569,427.8497019980744,619.67
1303,Kepler-83 d,Kepler-83,94.95084474451835,-438.0866107089569,427.8497019980744,619.67
1304,Kepler-83 c,Kepler-83,94.95084474451835,-438.0866107089569,427.8497019980744,619.67
1699,HATS-9 b,HATS-9,207.42630491540478,-545.7812552313052,-214.43215586120095,622.0
777,Kepler-119 b,Kepler-119,200.6903402875769,-412.46597330198813,422.6662936446437,623.74
778,Kepler-119 c,Kepler-119,200.6903402875769,-412.46597330198813,422.6662936446437,623.74
12,Kepler-153 c,Kepler-153,89.92704463366755,-407.0363957132329,467.1570498325321,626.1
11,Kepler-153 b,Kepler-153,89.92704463366755,-407.0363957132329,467.1570498325321,626.1
2066,Kepler-142 c,Kepler-142,176.6560524008329,-376.8352151365876,470.1021584540066,627.86
2067,Kepler-142 b,Kepler-142,176.6560524008329,-376.8352151365876,470.1021584540066,627.86
2068,Kepler-142 d,Kepler-142,176.6560524008329,-376.8352151365876,470.1021584540066,627.86
821,Kepler-181 c,Kepler-181,177.68002518321063,-361.89073798974306,482.09366818921495,628.45
822,Kepler-181 b,Kepler-181,177.68002518321063,-361.89073798974306,482.09366818921495,628.45
1438,Kepler-354 b,Kepler-354,129.023351699078,-457.48229686955113,418.1091068935187,633.05
1439,Kepler-354 d,Kepler-354,129.023351699078,-457.48229686955113,418.1091068935187,633.05
1440,Kepler-354 c,Kepler-354,129.023351699078,-457.48229686955113,418.1091068935187,633.05
920,Kepler-371 b,Kepler-371,189.11355110748946,-460.53428494836527,398.24802419423605,637.54
921,Kepler-371 c,Kepler-371,189.11355110748946,-460.53428494836527,398.24802419423605,637.54
614,Kepler-140 b,Kepler-140,130.47290717601516,-417.19042898668806,464.9622730447515,638.17
615,Kepler-140 c,Kepler-140,130.47290717601516,-417.19042898668806,464.9622730447515,638.17
104,Kepler-166 d,Kepler-166,165.42211378784518,-386.7356661773238,481.8555729431203,639.62
102,Kepler-166 b,Kepler-166,165.42211378784518,-386.7356661773238,481.8555729431203,639.62
103,Kepler-166 c,Kepler-166,165.42211378784518,-386.7356661773238,481.8555729431203,639.62
879,HAT-P-39 b,HAT-P-39,-246.2257159141889,559.3698319379605,196.576417558778,642.0
969,Kepler-200 b,Kepler-200,120.42671523826488,-468.74890285425266,424.24045119466894,643.59
970,Kepler-200 c,Kepler-200,120.42671523826488,-468.74890285425266,424.24045119466894,643.59
1225,Kepler-165 b,Kepler-165,80.26274305840278,-425.2883388679058,477.4701517369626,644.43
1226,Kepler-165 c,Kepler-165,80.26274305840278,-425.2883388679058,477.4701517369626,644.43
75,HATS-18 b,HATS-18,-556.3555055020115,58.8847412237839,-320.97685079863516,645.0
202,Kepler-362 c,Kepler-362,162.45221460042538,-406.75997180197777,478.4917130014601,648.69
203,Kepler-362 b,Kepler-362,162.45221460042538,-406.75997180197777,478.4917130014601,648.69
2,Kepler-9 b,Kepler-9,136.73650621430215,-490.69977226748534,403.75346607174043,650.0
3,Kepler-9 c,Kepler-9,136.73650621430215,-490.69977226748534,403.75346607174043,650.0
4,Kepler-9 d,Kepler-9,136.73650621430215,-490.69977226748534,403.75346607174043,650.0
455,KOI-188 b,KOI-188,171.77564435050957,-462.9213492532741,422.72562308605745,650.0
39,Kepler-189 b,Kepler-189,140.43435783136098,-443.71285720971423,454.24575626777744,650.34
38,Kepler-189 c,Kepler-189,140.43435783136098,-443.71285720971423,454.24575626777744,650.34
701,Kepler-422 b,Kepler-422,98.34123656240526,-438.90453282044217,471.0589436164505,651.31
1652,Kepler-392 b,Kepler-392,153.4526346471311,-454.4449014318761,453.0798567387724,659.81
1653,Kepler-392 c,Kepler-392,153.4526346471311,-454.4449014318761,453.0798567387724,659.81
1752,Kepler-237 c,Kepler-237,115.0438353504605,-489.6922718313815,428.43547630474825,660.75
1753,Kepler-237 b,Kepler-237,115.0438353504605,-489.6922718313815,428.43547630474825,660.75
1887,Kepler-206 b,Kepler-206,181.6558493933547,-458.0320853538321,441.0803822066889,661.32
1886,Kepler-206 c,Kepler-206,181.6558493933547,-458.0320853538321,441.0803822066889,661.32
1888,Kepler-206 d,Kepler-206,181.6558493933547,-458.0320853538321,441.0803822066889,661.32
630,Kepler-424 c,Kepler-424,209.7111949697201,-384.30529961131253,496.1894898071012,661.72
629,Kepler-424 b,Kepler-424,209.7111949697201,-384.30529961131253,496.1894898071012,661.72
1030,Kepler-60 c,Kepler-60,159.72334138095243,-464.8925232440297,446.7417303654351,664.24
1029,Kepler-60 b,Kepler-60,159.72334138095243,-464.8925232440297,446.7417303654351,664.24
1031,Kepler-60 d,Kepler-60,159.72334138095243,-464.8925232440297,446.7417303654351,664.24
2088,Kepler-176 b,Kepler-176,201.44414851247691,-438.6435519497584,463.7401200704795,669.36
2090,Kepler-176 e,Kepler-176,201.44414851247691,-438.6435519497584,463.7401200704795,669.36
2089,Kepler-176 d,Kepler-176,201.44414851247691,-438.6435519497584,463.7401200704795,669.36
2087,Kepler-176 c,Kepler-176,201.44414851247691,-438.6435519497584,463.7401200704795,669.36
671,Kepler-356 c,Kepler-356,202.9834316782895,-491.96757249874963,411.0736369238396,672.47
672,Kepler-356 b,Kepler-356,202.9834316782895,-491.96757249874963,411.0736369238396,672.47
1977,EPIC 201702477 b,EPIC 201702477,-669.2955092269295,55.72288276358202,43.21436873519346,673.0
2121,Kepler-337 c,Kepler-337,157.26166159634747,-430.7081824528384,494.5311956389893,674.39
2122,Kepler-337 b,Kepler-337,157.26166159634747,-430.7081824528384,494.5311956389893,674.39
989,Kepler-218 b,Kepler-218,200.29994821414041,-421.59380215671035,487.8592308529799,675.18
988,Kepler-218 c,Kepler-218,200.29994821414041,-421.59380215671035,487.8592308529799,675.18
990,Kepler-218 d,Kepler-218,200.29994821414041,-421.59380215671035,487.8592308529799,675.18
1810,CoRoT-3 b,CoRoT-3,255.32774811498962,-630.2425298782945,1.447264708211634,680.0
1477,Kepler-191 b,Kepler-191,172.85166272329832,-446.0236462155793,483.77072938567807,680.33
1476,Kepler-191 c,Kepler-191,172.85166272329832,-446.0236462155793,483.77072938567807,680.33
1478,Kepler-191 d,Kepler-191,172.85166272329832,-446.0236462155793,483.77072938567807,680.33
1970,Kepler-195 b,Kepler-195,141.9776314444378,-433.84733999830013,506.3883595086155,681.77
1971,Kepler-195 c,Kepler-195,141.9776314444378,-433.84733999830013,506.3883595086155,681.77
1086,Kepler-192 d,Kepler-192,147.1136146981969,-455.02065312960536,488.21035383934435,683.4
1084,Kepler-192 b,Kepler-192,147.1136146981969,-455.02065312960536,488.21035383934435,683.4
1085,Kepler-192 c,Kepler-192,147.1136146981969,-455.02065312960536,488.21035383934435,683.4
1221,Kepler-239 c,Kepler-239,212.87455122251794,-473.6680654556982,446.09432770353413,684.6
1220,Kepler-239 b,Kepler-239,212.87455122251794,-473.6680654556982,446.09432770353413,684.6
1825,Kepler-297 b,Kepler-297,103.11670863214627,-439.35403754125844,515.0991195848306,684.83
1826,Kepler-297 c,Kepler-297,103.11670863214627,-439.35403754125844,515.0991195848306,684.83
1416,HATS-15 b,HATS-15,427.05251644234085,-489.6691233706496,-229.28431655410682,689.0
2058,Kepler-111 c,Kepler-111,181.25508346734935,-456.63400026227475,485.9714663657909,691.04
2059,Kepler-111 b,Kepler-111,181.25508346734935,-456.63400026227475,485.9714663657909,691.04
1026,Kepler-339 d,Kepler-339,181.8897887980217,-421.3312139748029,517.6978126876045,691.82
1025,Kepler-339 b,Kepler-339,181.8897887980217,-421.3312139748029,517.6978126876045,691.82
1027,Kepler-339 c,Kepler-339,181.8897887980217,-421.3312139748029,517.6978126876045,691.82
446,Kepler-439 b,Kepler-439,93.36995865452185,-489.38937186419525,481.693983279033,693.0
99,Kepler-247 c,Kepler-247,162.50608442383833,-481.7185698820337,474.73205954100104,695.58
100,Kepler-247 d,Kepler-247,162.50608442383833,-481.7185698820337,474.73205954100104,695.58
101,Kepler-247 b,Kepler-247,162.50608442383833,-481.7185698820337,474.73205954100104,695.58
1380,MOA-2007-BLG-192-L b,MOA-2007-BLG-192-L,21.91891059808597,-622.4846649841601,-319.42511363033304,700.0
1548,Kepler-289 c,Kepler-289,236.54349591391974,-455.1235221796286,476.35045302763234,700.0
1547,PH3 c,PH3,236.54349591391974,-455.1235221796286,476.35045302763234,700.0
1546,Kepler-289 b,Kepler-289,236.54349591391974,-455.1235221796286,476.35045302763234,700.0
604,HIP 13044 b,HIP 13044,421.5111476568975,378.25532924832925,-413.1007846714928,701.0
111,Kepler-213 b,Kepler-213,177.61217236016708,-467.05596946211404,493.5667737189236,702.35
112,Kepler-213 c,Kepler-213,177.61217236016708,-467.05596946211404,493.5667737189236,702.35
1412,Kepler-307 c,Kepler-307,250.43193785102272,-475.1540689054612,457.3997001603366,705.48
1413,KOI-1576.03,KOI-1576.,250.43193785102272,-475.1540689054612,457.3997001603366,705.48
1411,Kepler-307 b,Kepler-307,250.43193785102272,-475.1540689054612,457.3997001603366,705.48
1520,Kepler-115 b,Kepler-115,231.10457598992178,-440.03445751566994,501.5915178264167,706.14
1519,Kepler-115 c,Kepler-115,231.10457598992178,-440.03445751566994,501.5915178264167,706.14
1988,PSR 1257+12 C,PSR 1257+12,-669.0285059812941,-179.45214258865155,155.87747337181156,710.0
1987,PSR 1257+12 B,PSR 1257+12,-669.0285059812941,-179.45214258865155,155.87747337181156,710.0
1986,PSR 1257+12 A,PSR 1257+12,-669.0285059812941,-179.45214258865155,155.87747337181156,710.0
1883,Kepler-402 b,Kepler-402,163.33487353965953,-491.95868266102167,489.41269256141646,712.9
1884,Kepler-402 d,Kepler-402,163.33487353965953,-491.95868266102167,489.41269256141646,712.9
1882,Kepler-402 e,Kepler-402,163.33487353965953,-491.95868266102167,489.41269256141646,712.9
1881,Kepler-402 c,Kepler-402,163.33487353965953,-491.95868266102167,489.41269256141646,712.9
932,Kepler-310 d,Kepler-310,157.07101395816616,-460.4054732445394,521.4224476186514,713.11
931,Kepler-310 c,Kepler-310,157.07101395816616,-460.4054732445394,521.4224476186514,713.11
933,Kepler-310 b,Kepler-310,157.07101395816616,-460.4054732445394,521.4224476186514,713.11
303,Kepler-400 c,Kepler-400,194.82236262747855,-509.07898324377334,465.2172183397054,716.62
302,Kepler-400 b,Kepler-400,194.82236262747855,-509.07898324377334,465.2172183397054,716.62
993,Kepler-262 b,Kepler-262,202.002427650956,-533.8803052500258,434.09938469117833,717.13
992,Kepler-262 c,Kepler-262,202.002427650956,-533.8803052500258,434.09938469117833,717.13
986,HAT-P-53 b,HAT-P-53,518.7839243510983,208.2450833021673,452.17057081962696,719.0
1562,Kepler-330 b,Kepler-330,161.60013238929105,-484.49446210977607,507.2105612038479,719.8
1561,Kepler-330 c,Kepler-330,161.60013238929105,-484.49446210977607,507.2105612038479,719.8
1809,KOI-830 b,KOI-830,192.25884710709116,-511.9488558608455,468.34272140369944,720.0
2120,Kepler-312 b,Kepler-312,252.65180881994706,-467.4326702637928,486.2001755142313,720.22
2119,Kepler-312 c,Kepler-312,252.65180881994706,-467.4326702637928,486.2001755142313,720.22
1855,KOI-183 b,KOI-183,194.21493151856023,-460.7994999719151,524.9470270426093,725.0
665,Kepler-212 c,Kepler-212,160.53814289455065,-505.57061505168406,497.10284526668204,726.97
666,Kepler-212 b,Kepler-212,160.53814289455065,-505.57061505168406,497.10284526668204,726.97
1895,Kepler-184 b,Kepler-184,198.76945859035615,-493.21122316366365,497.16567920271774,727.97
1897,Kepler-184 d,Kepler-184,198.76945859035615,-493.21122316366365,497.16567920271774,727.97
1896,Kepler-184 c,Kepler-184,198.76945859035615,-493.21122316366365,497.16567920271774,727.97
607,Kepler-301 b,Kepler-301,115.8593061035941,-465.4084258175773,556.2797663650894,734.49
609,Kepler-301 c,Kepler-301,115.8593061035941,-465.4084258175773,556.2797663650894,734.49
608,Kepler-301 d,Kepler-301,115.8593061035941,-465.4084258175773,556.2797663650894,734.49
1770,Kepler-363 d,Kepler-363,125.93676641237312,-537.2869276413372,484.9012607235908,734.62
1772,Kepler-363 b,Kepler-363,125.93676641237312,-537.2869276413372,484.9012607235908,734.62
1771,Kepler-363 c,Kepler-363,125.93676641237312,-537.2869276413372,484.9012607235908,734.62
187,Kepler-295 c,Kepler-295,137.18418908084695,-499.88999726485866,525.0698567817144,737.84
186,Kepler-295 b,Kepler-295,137.18418908084695,-499.88999726485866,525.0698567817144,737.84
188,Kepler-295 d,Kepler-295,137.18418908084695,-499.88999726485866,525.0698567817144,737.84
734,Kepler-387 b,Kepler-387,157.75136978349235,-491.4609927994902,528.1273887879432,738.47
735,Kepler-387 c,Kepler-387,157.75136978349235,-491.4609927994902,528.1273887879432,738.47
1514,Kepler-157 c,Kepler-157,207.9595084837734,-539.0568085985797,465.80260361520254,742.16
1516,Kepler-157 d,Kepler-157,207.9595084837734,-539.0568085985797,465.80260361520254,742.16
1515,Kepler-157 b,Kepler-157,207.9595084837734,-539.0568085985797,465.80260361520254,742.16
411,HATS-23 b,HATS-23,132.65946549068747,-451.708813996961,-579.9738042129006,747.0
1313,YBP1514 b,YBP1514,-498.2141524252929,538.9048150286395,154.48060934012034,750.0
756,SAND364 b,SAND364,-496.0410823763121,541.6096182272378,151.99429607285458,750.0
1155,Kepler-151 b,Kepler-151,213.77080463050862,-524.8116523115451,493.0071268102023,751.12
1156,Kepler-151 c,Kepler-151,213.77080463050862,-524.8116523115451,493.0071268102023,751.12
729,Kepler-300 b,Kepler-300,212.89250612196022,-450.63212882200986,565.3013729069254,753.63
728,Kepler-300 c,Kepler-300,212.89250612196022,-450.63212882200986,565.3013729069254,753.63
295,Kepler-379 c,Kepler-379,255.8906879442703,-531.7023363080791,476.9048871504029,758.7
296,Kepler-379 b,Kepler-379,255.8906879442703,-531.7023363080791,476.9048871504029,758.7
